[I 2024-11-28 06:10:38,113] A new study created in RDB with name: R8-GATv2-google-bert-bert-base-uncased-Grouped-Global_Aggregation
Token indices sequence length is longer than the specified maximum sequence length for this model (639 > 512). Running this sequence through the model will result in indexing errors
[I 2024-11-28 06:20:50,849] Trial 0 finished with value: 0.20454252648711393 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7564817426134086, 'batch_size': 150, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.20454252648711393.
[I 2024-11-28 07:26:02,936] Trial 9 finished with value: 0.9563307550294078 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8220606401321402, 'batch_size': 138, 'attention_heads': 6, 'hidden_dimension': 129, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48475502941566495, 'global_pooling': 'mean', 'learning_rate': 0.003187422711813414, 'weight_decay': 3.2315343430749745e-05, 'beta_0': 0.8849150937783302, 'beta_1': 0.9924741264147013, 'epsilon': 4.484744524732786e-08, 'balanced_loss': False, 'epochs': 54, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 07:34:14,456] Trial 10 finished with value: 0.9218416828681268 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.6664949826483579, 'batch_size': 40, 'attention_heads': 7, 'hidden_dimension': 38, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5215216634175063, 'global_pooling': 'sum', 'learning_rate': 3.669591461834728e-05, 'weight_decay': 1.61082897385271e-05, 'beta_0': 0.8991067401494276, 'beta_1': 0.9956078490330983, 'epsilon': 3.326182875246256e-07, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 19, 'plateau_patience': 10, 'plateau_divider': 7}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 07:41:14,844] Trial 11 finished with value: 0.8992117580685404 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9879834444589364, 'batch_size': 205, 'attention_heads': 9, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3965390541849626, 'global_pooling': 'max', 'learning_rate': 0.00012386356736714718, 'weight_decay': 2.3629022854462724e-05, 'beta_0': 0.8994794194881102, 'beta_1': 0.985128699925124, 'epsilon': 1.5282726063969226e-06, 'balanced_loss': False, 'epochs': 52, 'early_stopping_patience': 19, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 07:47:01,244] Trial 12 finished with value: 0.9359867779303459 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.852842321652628, 'batch_size': 94, 'attention_heads': 4, 'hidden_dimension': 145, 'number_of_hidden_layers': 0, 'dropout_rate': 0.495117409851315, 'global_pooling': 'mean', 'learning_rate': 0.001088850075381897, 'weight_decay': 9.852540188880756e-05, 'beta_0': 0.8247827707396055, 'beta_1': 0.9936937006888107, 'epsilon': 1.5709224758814656e-05, 'balanced_loss': False, 'epochs': 82, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 07:52:55,744] Trial 13 finished with value: 0.9359061218021112 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.838740079892332, 'batch_size': 87, 'attention_heads': 4, 'hidden_dimension': 139, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4958438629817469, 'global_pooling': 'mean', 'learning_rate': 0.009023226244090937, 'weight_decay': 5.498014365417776e-05, 'beta_0': 0.8179342302355455, 'beta_1': 0.9941420202127368, 'epsilon': 5.097670010864778e-05, 'balanced_loss': False, 'epochs': 94, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 07:59:59,966] Trial 14 finished with value: 0.9416494215811083 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8821380602786316, 'batch_size': 59, 'attention_heads': 7, 'hidden_dimension': 151, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41296792626684775, 'global_pooling': 'mean', 'learning_rate': 0.0007202571845969046, 'weight_decay': 9.08581703614988e-06, 'beta_0': 0.8505013175968061, 'beta_1': 0.998881893098348, 'epsilon': 1.2615751233429971e-05, 'balanced_loss': False, 'epochs': 87, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:06:10,964] Trial 15 finished with value: 0.9383781378829446 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.917506078503149, 'batch_size': 45, 'attention_heads': 7, 'hidden_dimension': 96, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4149771191932947, 'global_pooling': 'mean', 'learning_rate': 0.0005690380091166433, 'weight_decay': 6.992934972302667e-06, 'beta_0': 0.8523018068383131, 'beta_1': 0.9988165434582098, 'epsilon': 1.1837194736763918e-08, 'balanced_loss': False, 'epochs': 79, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:15:30,163] Trial 16 finished with value: 0.28845326199780147 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8023132222939742, 'batch_size': 66, 'attention_heads': 8, 'hidden_dimension': 164, 'number_of_hidden_layers': 2, 'dropout_rate': 0.42777201485416827, 'global_pooling': 'sum', 'learning_rate': 0.01172229436560854, 'weight_decay': 1.131972459279219e-05, 'beta_0': 0.884206919239171, 'beta_1': 0.9989824077359242, 'epsilon': 4.070054810448134e-07, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 19, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:23:35,160] Trial 17 finished with value: 0.9386437985391165 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.7017228959204348, 'batch_size': 196, 'attention_heads': 6, 'hidden_dimension': 120, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4439363691039195, 'global_pooling': 'mean', 'learning_rate': 0.0025130853903265337, 'weight_decay': 4.1554391006534756e-05, 'beta_0': 0.8612698482670545, 'beta_1': 0.9926553645830681, 'epsilon': 7.061956737193936e-06, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 8}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:29:23,491] Trial 18 finished with value: 0.12085596524566736 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.932865266034475, 'batch_size': 113, 'attention_heads': 8, 'hidden_dimension': 71, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4793918802732582, 'global_pooling': 'mean', 'learning_rate': 0.028111149666491426, 'weight_decay': 5.469354280300984e-06, 'beta_0': 0.8829687075951874, 'beta_1': 0.996377921820668, 'epsilon': 9.51181010335506e-05, 'balanced_loss': True, 'epochs': 73, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:35:56,174] Trial 19 finished with value: 0.9378373148694497 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8738432331782654, 'batch_size': 70, 'attention_heads': 6, 'hidden_dimension': 171, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5299744072271322, 'global_pooling': 'mean', 'learning_rate': 0.0010093023973536523, 'weight_decay': 1.1553777635582822e-05, 'beta_0': 0.8449212259190835, 'beta_1': 0.9874976134514227, 'epsilon': 1.6308906087536304e-05, 'balanced_loss': False, 'epochs': 69, 'early_stopping_patience': 21, 'plateau_patience': 10, 'plateau_divider': 9}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:46:14,256] Trial 20 finished with value: 0.8516509897565221 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8178256116998646, 'batch_size': 172, 'attention_heads': 11, 'hidden_dimension': 126, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5848735929655899, 'global_pooling': 'sum', 'learning_rate': 0.005882072986219352, 'weight_decay': 3.0996934053642795e-06, 'beta_0': 0.8749609406112692, 'beta_1': 0.992343076008178, 'epsilon': 7.763487007055997e-07, 'balanced_loss': False, 'epochs': 109, 'early_stopping_patience': 11, 'plateau_patience': 19, 'plateau_divider': 8}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 08:55:19,489] Trial 21 finished with value: 0.9405264630210406 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6889838400229917, 'batch_size': 195, 'attention_heads': 6, 'hidden_dimension': 119, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4340691124744454, 'global_pooling': 'mean', 'learning_rate': 0.002618514100381294, 'weight_decay': 4.041730944703016e-05, 'beta_0': 0.86034938605551, 'beta_1': 0.9920539089504569, 'epsilon': 5.43293393773346e-06, 'balanced_loss': False, 'epochs': 113, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 8}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 09:02:05,606] Trial 22 finished with value: 0.9296194162058287 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6718270718018501, 'batch_size': 168, 'attention_heads': 5, 'hidden_dimension': 72, 'number_of_hidden_layers': 2, 'dropout_rate': 0.40219458033224753, 'global_pooling': 'mean', 'learning_rate': 0.0018327673338221267, 'weight_decay': 3.4498376773148306e-05, 'beta_0': 0.8568692201211943, 'beta_1': 0.9951168787154026, 'epsilon': 1.5393597075607753e-05, 'balanced_loss': False, 'epochs': 94, 'early_stopping_patience': 17, 'plateau_patience': 16, 'plateau_divider': 7}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 09:11:44,453] Trial 23 finished with value: 0.9428167478203424 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.7192868221715399, 'batch_size': 201, 'attention_heads': 7, 'hidden_dimension': 169, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43729236582964387, 'global_pooling': 'mean', 'learning_rate': 0.0004229264316508271, 'weight_decay': 2.0668107546219918e-05, 'beta_0': 0.842546548173689, 'beta_1': 0.9916475192583538, 'epsilon': 3.1738543590320377e-06, 'balanced_loss': False, 'epochs': 122, 'early_stopping_patience': 15, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 09:20:22,401] Trial 24 finished with value: 0.9429641001500281 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.7251597990974838, 'batch_size': 216, 'attention_heads': 8, 'hidden_dimension': 173, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3711241921044468, 'global_pooling': 'mean', 'learning_rate': 0.0003555829678180095, 'weight_decay': 1.9411896769260973e-05, 'beta_0': 0.8429050778801248, 'beta_1': 0.987509735538255, 'epsilon': 2.1585565852816117e-06, 'balanced_loss': False, 'epochs': 164, 'early_stopping_patience': 16, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 09:29:46,681] Trial 25 finished with value: 0.950862951841645 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7322617555383668, 'batch_size': 220, 'attention_heads': 8, 'hidden_dimension': 177, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3736028609468077, 'global_pooling': 'mean', 'learning_rate': 0.00024383571905899813, 'weight_decay': 1.9656710937553263e-05, 'beta_0': 0.8411379435795505, 'beta_1': 0.9875729142319992, 'epsilon': 2.771534124849734e-06, 'balanced_loss': False, 'epochs': 173, 'early_stopping_patience': 12, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 09:39:56,390] Trial 26 finished with value: 0.9362743718683726 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7321188157521878, 'batch_size': 222, 'attention_heads': 9, 'hidden_dimension': 184, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37040399171195554, 'global_pooling': 'mean', 'learning_rate': 7.38644670930955e-05, 'weight_decay': 6.167975211351573e-05, 'beta_0': 0.8414245714511027, 'beta_1': 0.9836589863808444, 'epsilon': 6.893843550855732e-07, 'balanced_loss': True, 'epochs': 169, 'early_stopping_patience': 12, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 9 with value: 0.9563307550294078.
CUDA out of memory. Tried to allocate 4.08 GiB. GPU 0 has a total capacity of 44.56 GiB of which 3.99 GiB is free. Including non-PyTorch memory, this process has 40.57 GiB memory in use. Of the allocated memory 35.57 GiB is allocated by PyTorch, and 3.85 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2024-11-28 09:44:49,609] Trial 27 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.6519791179162678, 'batch_size': 251, 'attention_heads': 8, 'hidden_dimension': 181, 'number_of_hidden_layers': 1, 'dropout_rate': 0.34993569496066623, 'global_pooling': 'mean', 'learning_rate': 3.935099737946203e-05, 'weight_decay': 1.7033917199219946e-05, 'beta_0': 0.8271803584578704, 'beta_1': 0.9874092475353873, 'epsilon': 1.7860502422712906e-07, 'balanced_loss': False, 'epochs': 174, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 09:51:45,646] Trial 28 finished with value: 0.9305381922148024 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.7642237942717313, 'batch_size': 160, 'attention_heads': 10, 'hidden_dimension': 205, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38635762344049307, 'global_pooling': 'mean', 'learning_rate': 0.00028836281900679935, 'weight_decay': 0.00019579994129138224, 'beta_0': 0.8190558859402443, 'beta_1': 0.9884244909578368, 'epsilon': 1.7720758319669593e-06, 'balanced_loss': False, 'epochs': 163, 'early_stopping_patience': 10, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 10:00:11,616] Trial 29 finished with value: 0.9268403512640365 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7503042311435606, 'batch_size': 184, 'attention_heads': 9, 'hidden_dimension': 135, 'number_of_hidden_layers': 1, 'dropout_rate': 0.32507652020211847, 'global_pooling': 'sum', 'learning_rate': 0.00020242280642543718, 'weight_decay': 3.681563957045594e-06, 'beta_0': 0.8885142189176355, 'beta_1': 0.985813373810255, 'epsilon': 2.360607474649904e-08, 'balanced_loss': True, 'epochs': 181, 'early_stopping_patience': 12, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 10:07:00,574] Trial 30 finished with value: 0.9526124023492456 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8012892407065582, 'batch_size': 218, 'attention_heads': 5, 'hidden_dimension': 163, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3280567948265016, 'global_pooling': 'max', 'learning_rate': 0.0012898816033007556, 'weight_decay': 2.971919096309824e-05, 'beta_0': 0.8391055769431185, 'beta_1': 0.9825079142520641, 'epsilon': 1.064484052059398e-07, 'balanced_loss': False, 'epochs': 146, 'early_stopping_patience': 14, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 10:13:39,354] Trial 31 finished with value: 0.9483324267093272 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8044958311713992, 'batch_size': 220, 'attention_heads': 5, 'hidden_dimension': 159, 'number_of_hidden_layers': 1, 'dropout_rate': 0.30638385567988385, 'global_pooling': 'max', 'learning_rate': 0.001542765505496438, 'weight_decay': 2.573193089072473e-05, 'beta_0': 0.840772196167337, 'beta_1': 0.9827998264988941, 'epsilon': 1.209146070112764e-07, 'balanced_loss': False, 'epochs': 147, 'early_stopping_patience': 14, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 10:19:37,876] Trial 32 finished with value: 0.93886274824521 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7952829529916889, 'batch_size': 237, 'attention_heads': 5, 'hidden_dimension': 158, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3041359664643711, 'global_pooling': 'max', 'learning_rate': 0.001161058727480937, 'weight_decay': 6.479757686084911e-05, 'beta_0': 0.8364151002803567, 'beta_1': 0.9822190615535824, 'epsilon': 1.0771443611346156e-07, 'balanced_loss': False, 'epochs': 148, 'early_stopping_patience': 13, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 10:25:50,543] Trial 33 finished with value: 0.9413171119162378 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8157969196001458, 'batch_size': 214, 'attention_heads': 4, 'hidden_dimension': 99, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33513644962994954, 'global_pooling': 'max', 'learning_rate': 0.004541583736471384, 'weight_decay': 2.8383574114130313e-05, 'beta_0': 0.8488545616237627, 'beta_1': 0.9829158956481976, 'epsilon': 2.069479735015502e-08, 'balanced_loss': False, 'epochs': 140, 'early_stopping_patience': 14, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 9 with value: 0.9563307550294078.
[I 2024-11-28 10:31:25,021] Trial 34 finished with value: 0.9071879584702112 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7915761952566286, 'batch_size': 152, 'attention_heads': 5, 'hidden_dimension': 130, 'number_of_hidden_layers': 0, 'dropout_rate': 0.35270826607725414, 'global_pooling': 'max', 'learning_rate': 0.02293057756333879, 'weight_decay': 1.2920833072070022e-05, 'beta_0': 0.829873743081885, 'beta_1': 0.9843812784690269, 'epsilon': 3.781777255253026e-08, 'balanced_loss': False, 'epochs': 154, 'early_stopping_patience': 12, 'plateau_patience': 21, 'plateau_divider': 8}. Best is trial 9 with value: 0.9563307550294078.
