[I 2025-03-27 09:55:58,458] A new study created in RDB with name: Ohsumed-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-No_Ablation-1.0-0.75
Token indices sequence length is longer than the specified maximum sequence length for this model (611 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-27 10:09:09,652] Trial 0 finished with value: 0.012976929902395741 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.012976929902395741.
[I 2025-03-27 12:09:47,550] Trial 11 finished with value: 0.4322046163451175 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8948517937062815, 'batch_size': 98, 'attention_heads': 12, 'hidden_dimension': 145, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5998087315924654, 'global_pooling': 'mean', 'learning_rate': 0.0026376813120854077, 'weight_decay': 4.639548462267546e-05, 'beta_0': 0.8045678259287455, 'beta_1': 0.9929852133403209, 'epsilon': 1.3539202624444258e-07, 'balanced_loss': True, 'epochs': 168, 'early_stopping_patience': 17, 'plateau_patience': 25, 'plateau_divider': 2}. Best is trial 11 with value: 0.4322046163451175.
[I 2025-03-27 12:19:37,848] Trial 12 finished with value: 0.05482720629128517 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.907175945422952, 'batch_size': 101, 'attention_heads': 8, 'hidden_dimension': 135, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5938276775318232, 'global_pooling': 'mean', 'learning_rate': 0.00864965327616717, 'weight_decay': 2.4417873305209476e-05, 'beta_0': 0.8929479199318091, 'beta_1': 0.9935869883571339, 'epsilon': 1.0760405954467326e-08, 'balanced_loss': True, 'epochs': 97, 'early_stopping_patience': 18, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 11 with value: 0.4322046163451175.
[I 2025-03-27 12:33:30,202] Trial 13 finished with value: 0.3994660139006408 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9252895179211877, 'batch_size': 59, 'attention_heads': 12, 'hidden_dimension': 161, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5059897843116423, 'global_pooling': 'mean', 'learning_rate': 0.001241002485205062, 'weight_decay': 8.525273088703185e-06, 'beta_0': 0.8172660649220073, 'beta_1': 0.9928318115175485, 'epsilon': 2.910765967105139e-07, 'balanced_loss': True, 'epochs': 171, 'early_stopping_patience': 20, 'plateau_patience': 23, 'plateau_divider': 2}. Best is trial 11 with value: 0.4322046163451175.
[I 2025-03-27 12:42:53,126] Trial 14 finished with value: 0.08145733576819554 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8886095339880221, 'batch_size': 100, 'attention_heads': 5, 'hidden_dimension': 103, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4106811238272196, 'global_pooling': 'mean', 'learning_rate': 0.01325605853842724, 'weight_decay': 6.412398493603106e-05, 'beta_0': 0.8527856485493529, 'beta_1': 0.998881893098348, 'epsilon': 1.2900875846757853e-07, 'balanced_loss': False, 'epochs': 110, 'early_stopping_patience': 16, 'plateau_patience': 20, 'plateau_divider': 7}. Best is trial 11 with value: 0.4322046163451175.
[I 2025-03-27 12:53:58,735] Trial 15 finished with value: 0.49498001086029886 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8347780327792148, 'batch_size': 64, 'attention_heads': 16, 'hidden_dimension': 53, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4877599884537311, 'global_pooling': 'mean', 'learning_rate': 0.0005931234599560633, 'weight_decay': 4.814431922479868e-05, 'beta_0': 0.8803662804079652, 'beta_1': 0.9864292433599987, 'epsilon': 5.730684030294299e-07, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 22, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 15 with value: 0.49498001086029886.
[I 2025-03-27 13:07:28,458] Trial 16 finished with value: 0.32572261383028833 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8227788333796011, 'batch_size': 40, 'attention_heads': 16, 'hidden_dimension': 38, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5429535437981879, 'global_pooling': 'sum', 'learning_rate': 0.0005166199556979744, 'weight_decay': 5.108721527149817e-05, 'beta_0': 0.864223452239264, 'beta_1': 0.9854286900046532, 'epsilon': 8.170501570391055e-07, 'balanced_loss': True, 'epochs': 88, 'early_stopping_patience': 22, 'plateau_patience': 13, 'plateau_divider': 2}. Best is trial 15 with value: 0.49498001086029886.
[I 2025-03-27 13:20:13,550] Trial 17 finished with value: 0.4354144234931857 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8295553071662841, 'batch_size': 54, 'attention_heads': 13, 'hidden_dimension': 69, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4203202768558433, 'global_pooling': 'mean', 'learning_rate': 7.526930870396907e-05, 'weight_decay': 1.107250505449194e-05, 'beta_0': 0.8212244209923943, 'beta_1': 0.9863530780719887, 'epsilon': 1.7477795754199048e-05, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 16, 'plateau_patience': 19, 'plateau_divider': 5}. Best is trial 15 with value: 0.49498001086029886.
[I 2025-03-27 13:33:13,967] Trial 18 finished with value: 0.41652714562231846 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8394524055823706, 'batch_size': 50, 'attention_heads': 16, 'hidden_dimension': 70, 'number_of_hidden_layers': 0, 'dropout_rate': 0.41130116291508384, 'global_pooling': 'mean', 'learning_rate': 4.84781558119439e-05, 'weight_decay': 9.874964746034042e-06, 'beta_0': 0.8223687118036017, 'beta_1': 0.9838985114935129, 'epsilon': 3.068137980783489e-05, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 23, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 15 with value: 0.49498001086029886.
[I 2025-03-27 13:44:26,479] Trial 19 finished with value: 0.2967904945688586 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8100704567028676, 'batch_size': 62, 'attention_heads': 14, 'hidden_dimension': 64, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4191949961846344, 'global_pooling': 'sum', 'learning_rate': 0.00010566030067761069, 'weight_decay': 4.135988069854305e-06, 'beta_0': 0.8415649748287185, 'beta_1': 0.9872684611536292, 'epsilon': 1.6308906087536304e-05, 'balanced_loss': True, 'epochs': 118, 'early_stopping_patience': 11, 'plateau_patience': 15, 'plateau_divider': 5}. Best is trial 15 with value: 0.49498001086029886.
[I 2025-03-27 14:03:09,937] Trial 20 finished with value: 0.39680160747371895 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8336471149793411, 'batch_size': 42, 'attention_heads': 13, 'hidden_dimension': 65, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4357977199729458, 'global_pooling': 'mean', 'learning_rate': 3.375025796476912e-05, 'weight_decay': 1.3388870263190836e-05, 'beta_0': 0.822224914622008, 'beta_1': 0.983110398691076, 'epsilon': 8.811457259585064e-06, 'balanced_loss': True, 'epochs': 107, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 5}. Best is trial 15 with value: 0.49498001086029886.
[I 2025-03-27 14:16:14,436] Trial 21 finished with value: 0.5130344367738303 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8572013974839594, 'batch_size': 53, 'attention_heads': 12, 'hidden_dimension': 172, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3835719771013101, 'global_pooling': 'mean', 'learning_rate': 0.0005626011089242127, 'weight_decay': 0.00010894473620750358, 'beta_0': 0.8029159909007693, 'beta_1': 0.9878944914760318, 'epsilon': 7.861922156334118e-07, 'balanced_loss': True, 'epochs': 157, 'early_stopping_patience': 17, 'plateau_patience': 22, 'plateau_divider': 3}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 14:28:09,593] Trial 22 finished with value: 0.4530198706133118 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8573992705699982, 'batch_size': 50, 'attention_heads': 10, 'hidden_dimension': 167, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3937222871080849, 'global_pooling': 'mean', 'learning_rate': 0.00047164254497250103, 'weight_decay': 0.0001443047935219297, 'beta_0': 0.8130130302822298, 'beta_1': 0.987798994986941, 'epsilon': 1.884823984094989e-06, 'balanced_loss': True, 'epochs': 76, 'early_stopping_patience': 17, 'plateau_patience': 22, 'plateau_divider': 6}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 14:38:52,357] Trial 23 finished with value: 0.4007990708898618 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8532979968852824, 'batch_size': 67, 'attention_heads': 10, 'hidden_dimension': 174, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3765337848605085, 'global_pooling': 'mean', 'learning_rate': 0.0003796547000991283, 'weight_decay': 0.00014384899626639357, 'beta_0': 0.8104325657815097, 'beta_1': 0.9888121425726351, 'epsilon': 8.877383799210056e-07, 'balanced_loss': True, 'epochs': 72, 'early_stopping_patience': 18, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 14:49:33,735] Trial 24 finished with value: 0.4723449652326287 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8737906250805764, 'batch_size': 48, 'attention_heads': 9, 'hidden_dimension': 120, 'number_of_hidden_layers': 1, 'dropout_rate': 0.38722321348535993, 'global_pooling': 'mean', 'learning_rate': 0.000987218309656611, 'weight_decay': 0.00019118127624577472, 'beta_0': 0.8110736661867891, 'beta_1': 0.9826180690151296, 'epsilon': 1.960083126844308e-06, 'balanced_loss': True, 'epochs': 87, 'early_stopping_patience': 20, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 15:01:13,846] Trial 25 finished with value: 0.43414072917661095 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8849935330872261, 'batch_size': 46, 'attention_heads': 8, 'hidden_dimension': 124, 'number_of_hidden_layers': 2, 'dropout_rate': 0.48015615957073865, 'global_pooling': 'mean', 'learning_rate': 0.001135129505942375, 'weight_decay': 0.00026156374780318567, 'beta_0': 0.8583336863568511, 'beta_1': 0.982714007165097, 'epsilon': 4.891272598455446e-07, 'balanced_loss': True, 'epochs': 127, 'early_stopping_patience': 21, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 15:12:05,580] Trial 26 finished with value: 0.46698610447640393 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8730340044643164, 'batch_size': 69, 'attention_heads': 9, 'hidden_dimension': 88, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3564376905446138, 'global_pooling': 'mean', 'learning_rate': 0.00019585474879423514, 'weight_decay': 6.940044862872002e-05, 'beta_0': 0.8780715703762859, 'beta_1': 0.982129946011773, 'epsilon': 2.9475502944008108e-06, 'balanced_loss': True, 'epochs': 86, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 9}. Best is trial 21 with value: 0.5130344367738303.
CUDA out of memory. Tried to allocate 1.81 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.66 GiB is free. Including non-PyTorch memory, this process has 42.89 GiB memory in use. Of the allocated memory 39.99 GiB is allocated by PyTorch, and 1.75 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-27 15:21:00,347] Trial 27 finished with value: -1.0 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8190096310067905, 'batch_size': 55, 'attention_heads': 11, 'hidden_dimension': 182, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4461434981105485, 'global_pooling': 'mean', 'learning_rate': 0.0015703363710970976, 'weight_decay': 0.00019677944272813086, 'beta_0': 0.8025529292778885, 'beta_1': 0.9842799531961169, 'epsilon': 6.635013604298155e-07, 'balanced_loss': True, 'epochs': 150, 'early_stopping_patience': 20, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 15:33:00,553] Trial 28 finished with value: 0.2718100749573037 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8026382123111242, 'batch_size': 37, 'attention_heads': 15, 'hidden_dimension': 110, 'number_of_hidden_layers': 0, 'dropout_rate': 0.503770236178615, 'global_pooling': 'max', 'learning_rate': 0.006029308911410843, 'weight_decay': 0.0004799609904139147, 'beta_0': 0.8427251635012407, 'beta_1': 0.9853427130198964, 'epsilon': 1.7445392948889065e-06, 'balanced_loss': True, 'epochs': 99, 'early_stopping_patience': 21, 'plateau_patience': 21, 'plateau_divider': 9}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 15:48:49,683] Trial 29 finished with value: 0.3698340131481588 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8635270802104997, 'batch_size': 32, 'attention_heads': 9, 'hidden_dimension': 256, 'number_of_hidden_layers': 1, 'dropout_rate': 0.34509549873105594, 'global_pooling': 'sum', 'learning_rate': 0.0007420333313707267, 'weight_decay': 0.0009323984610954223, 'beta_0': 0.828348858287183, 'beta_1': 0.9910702738829659, 'epsilon': 4.60528884285762e-06, 'balanced_loss': True, 'epochs': 63, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 9}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 16:00:50,906] Trial 30 finished with value: 0.410961578067278 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.848084193432096, 'batch_size': 64, 'attention_heads': 4, 'hidden_dimension': 87, 'number_of_hidden_layers': 2, 'dropout_rate': 0.38953007830780245, 'global_pooling': 'max', 'learning_rate': 0.00022809650805576744, 'weight_decay': 8.978736756432083e-05, 'beta_0': 0.8075671637051761, 'beta_1': 0.9817944758086452, 'epsilon': 1.2276230277526691e-06, 'balanced_loss': True, 'epochs': 169, 'early_stopping_patience': 19, 'plateau_patience': 18, 'plateau_divider': 3}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 16:11:29,622] Trial 31 finished with value: 0.442326599377251 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8760129424356451, 'batch_size': 69, 'attention_heads': 8, 'hidden_dimension': 85, 'number_of_hidden_layers': 1, 'dropout_rate': 0.35861420014573536, 'global_pooling': 'mean', 'learning_rate': 0.00022403814135812575, 'weight_decay': 6.927989746989029e-05, 'beta_0': 0.8758330939372506, 'beta_1': 0.9820145681432914, 'epsilon': 2.707325637032125e-06, 'balanced_loss': True, 'epochs': 84, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 9}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 16:23:36,162] Trial 32 finished with value: 0.4621726874094145 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8573123158534536, 'batch_size': 85, 'attention_heads': 9, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.33211401535475044, 'global_pooling': 'mean', 'learning_rate': 0.00017579968104727484, 'weight_decay': 3.151848405787557e-05, 'beta_0': 0.8865624283459619, 'beta_1': 0.9844513230274543, 'epsilon': 4.778172997227072e-07, 'balanced_loss': True, 'epochs': 65, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 10}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 16:32:48,478] Trial 33 finished with value: 0.41582506281379 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8673552750529565, 'batch_size': 86, 'attention_heads': 9, 'hidden_dimension': 47, 'number_of_hidden_layers': 0, 'dropout_rate': 0.3567462754747118, 'global_pooling': 'mean', 'learning_rate': 0.0010117605120375415, 'weight_decay': 0.00020330700959021438, 'beta_0': 0.8746311627796229, 'beta_1': 0.9864077221864019, 'epsilon': 2.6848675943314693e-06, 'balanced_loss': True, 'epochs': 82, 'early_stopping_patience': 24, 'plateau_patience': 22, 'plateau_divider': 8}. Best is trial 21 with value: 0.5130344367738303.
[I 2025-03-27 16:43:09,502] Trial 34 finished with value: 0.37675917090864486 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8442271639108194, 'batch_size': 72, 'attention_heads': 11, 'hidden_dimension': 88, 'number_of_hidden_layers': 0, 'dropout_rate': 0.305674544137439, 'global_pooling': 'mean', 'learning_rate': 0.0003500457710958475, 'weight_decay': 7.917238600007237e-05, 'beta_0': 0.8503299707409145, 'beta_1': 0.982386087221279, 'epsilon': 7.192507822555933e-06, 'balanced_loss': True, 'epochs': 52, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 21 with value: 0.5130344367738303.
