[I 2025-03-27 23:26:41,761] Using an existing study with name 'R8-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-No_Ablation-1.0-0.5' instead of creating a new one.
Token indices sequence length is longer than the specified maximum sequence length for this model (639 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-27 23:37:25,820] Trial 44 finished with value: 0.9468804852845734 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7861701848877265, 'batch_size': 144, 'attention_heads': 10, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4404972806497217, 'global_pooling': 'max', 'learning_rate': 0.00039692866298727164, 'weight_decay': 4.687368116471118e-06, 'beta_0': 0.8576815786682576, 'beta_1': 0.9977816340455311, 'epsilon': 3.960482856756747e-07, 'balanced_loss': True, 'epochs': 104, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 4}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 01:49:10,777] Trial 55 finished with value: 0.9318418657120517 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8215166689760199, 'batch_size': 181, 'attention_heads': 9, 'hidden_dimension': 83, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5333452594016208, 'global_pooling': 'max', 'learning_rate': 0.0005626011089242127, 'weight_decay': 5.7755798491643315e-06, 'beta_0': 0.8761004748062198, 'beta_1': 0.9962973406555771, 'epsilon': 2.0702408730505394e-05, 'balanced_loss': True, 'epochs': 71, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 01:59:24,230] Trial 56 finished with value: 0.9348695685298088 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7974620339294064, 'batch_size': 128, 'attention_heads': 6, 'hidden_dimension': 135, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4558024658250983, 'global_pooling': 'max', 'learning_rate': 0.0003115122474561085, 'weight_decay': 1.4387505059927577e-05, 'beta_0': 0.8447283258801116, 'beta_1': 0.9982167016248058, 'epsilon': 5.095837017180101e-06, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 02:07:47,288] Trial 57 finished with value: 0.9205637258424775 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.761234150893691, 'batch_size': 149, 'attention_heads': 8, 'hidden_dimension': 58, 'number_of_hidden_layers': 1, 'dropout_rate': 0.43666481491148823, 'global_pooling': 'max', 'learning_rate': 0.0021513944437772346, 'weight_decay': 8.31311059750647e-06, 'beta_0': 0.860829622184263, 'beta_1': 0.9971338142695211, 'epsilon': 9.460462486808832e-06, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 19, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 02:20:19,283] Trial 58 finished with value: 0.8962382556433572 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.8139056664877303, 'batch_size': 204, 'attention_heads': 7, 'hidden_dimension': 224, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4969791055318272, 'global_pooling': 'sum', 'learning_rate': 0.000987218309656611, 'weight_decay': 1.2495570922222004e-05, 'beta_0': 0.8833803932602895, 'beta_1': 0.9846586463087944, 'epsilon': 1.7735531510436702e-05, 'balanced_loss': False, 'epochs': 57, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 02:30:50,735] Trial 59 finished with value: 0.926173563803218 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8500124510893753, 'batch_size': 167, 'attention_heads': 10, 'hidden_dimension': 102, 'number_of_hidden_layers': 1, 'dropout_rate': 0.476099829410449, 'global_pooling': 'max', 'learning_rate': 0.00014958925190208005, 'weight_decay': 1.9630815772803804e-05, 'beta_0': 0.866222160714542, 'beta_1': 0.9941652000404839, 'epsilon': 2.103771917967776e-06, 'balanced_loss': True, 'epochs': 91, 'early_stopping_patience': 20, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 02:41:12,999] Trial 60 finished with value: 0.9331882817702313 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.735753028232616, 'batch_size': 139, 'attention_heads': 8, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5298721420781565, 'global_pooling': 'max', 'learning_rate': 0.00045210149079862543, 'weight_decay': 3.863849675001466e-06, 'beta_0': 0.8492933543447365, 'beta_1': 0.9954709519471877, 'epsilon': 1.2040409060669706e-06, 'balanced_loss': True, 'epochs': 50, 'early_stopping_patience': 21, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 02:58:09,803] Trial 61 finished with value: 0.9194985517962433 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7533648818565786, 'batch_size': 107, 'attention_heads': 10, 'hidden_dimension': 72, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41999973894284437, 'global_pooling': 'max', 'learning_rate': 4.67065355160371e-05, 'weight_decay': 7.0319147885454784e-06, 'beta_0': 0.8542368087622763, 'beta_1': 0.998983695987395, 'epsilon': 2.7646309158960226e-06, 'balanced_loss': True, 'epochs': 96, 'early_stopping_patience': 16, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 44 with value: 0.9468804852845734.
CUDA out of memory. Tried to allocate 3.21 GiB. GPU 0 has a total capacity of 44.56 GiB of which 2.71 GiB is free. Including non-PyTorch memory, this process has 41.84 GiB memory in use. Of the allocated memory 38.34 GiB is allocated by PyTorch, and 2.35 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-28 03:04:49,747] Trial 62 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7052570088107109, 'batch_size': 235, 'attention_heads': 10, 'hidden_dimension': 130, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4568437749103515, 'global_pooling': 'max', 'learning_rate': 0.00026756043083445786, 'weight_decay': 5.213437052671523e-06, 'beta_0': 0.8588374533234873, 'beta_1': 0.9954598805783424, 'epsilon': 6.634935675842682e-07, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 03:17:47,817] Trial 63 finished with value: 0.9336803853902911 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7780924360191832, 'batch_size': 197, 'attention_heads': 10, 'hidden_dimension': 165, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4731170576223634, 'global_pooling': 'max', 'learning_rate': 0.00018871228287732102, 'weight_decay': 2.319912326999746e-06, 'beta_0': 0.8718365869083271, 'beta_1': 0.9961616509467276, 'epsilon': 3.5280448428605853e-07, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 20, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 03:28:15,102] Trial 64 finished with value: 0.916973253462224 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6736029282625229, 'batch_size': 158, 'attention_heads': 9, 'hidden_dimension': 49, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5060954702146057, 'global_pooling': 'max', 'learning_rate': 0.00025141551014746226, 'weight_decay': 3.7101604248638216e-06, 'beta_0': 0.8484484440583118, 'beta_1': 0.9969008588635244, 'epsilon': 7.483251895861348e-07, 'balanced_loss': True, 'epochs': 83, 'early_stopping_patience': 23, 'plateau_patience': 12, 'plateau_divider': 7}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 03:37:31,770] Trial 65 finished with value: 0.9218429660565244 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7894192664469887, 'batch_size': 223, 'attention_heads': 11, 'hidden_dimension': 88, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4389335861447605, 'global_pooling': 'max', 'learning_rate': 0.0006492171787054445, 'weight_decay': 6.92262566537667e-06, 'beta_0': 0.8559089261243238, 'beta_1': 0.9948370030395115, 'epsilon': 1.735499249218053e-07, 'balanced_loss': True, 'epochs': 76, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
CUDA out of memory. Tried to allocate 3.30 GiB. GPU 0 has a total capacity of 44.56 GiB of which 1.41 GiB is free. Including non-PyTorch memory, this process has 43.14 GiB memory in use. Of the allocated memory 39.26 GiB is allocated by PyTorch, and 2.73 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-28 03:44:10,833] Trial 66 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.6959947166367673, 'batch_size': 176, 'attention_heads': 10, 'hidden_dimension': 150, 'number_of_hidden_layers': 1, 'dropout_rate': 0.49124295309596416, 'global_pooling': 'sum', 'learning_rate': 0.0001311904331304684, 'weight_decay': 1.0207102790315484e-05, 'beta_0': 0.8678123314166435, 'beta_1': 0.997453551770002, 'epsilon': 1.0267128692438473e-06, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 19, 'plateau_patience': 10, 'plateau_divider': 9}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 03:53:08,296] Trial 67 finished with value: 0.9130217422795279 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8088059919770172, 'batch_size': 126, 'attention_heads': 8, 'hidden_dimension': 120, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4578173195166955, 'global_pooling': 'max', 'learning_rate': 0.0003189217241552178, 'weight_decay': 1.7751901450565507e-05, 'beta_0': 0.8640718444100663, 'beta_1': 0.9903011967063204, 'epsilon': 1.7818057811040592e-06, 'balanced_loss': True, 'epochs': 87, 'early_stopping_patience': 17, 'plateau_patience': 13, 'plateau_divider': 5}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 04:02:16,441] Trial 68 finished with value: 0.8945119912883024 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.7689345532756052, 'batch_size': 151, 'attention_heads': 9, 'hidden_dimension': 99, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4292254791974885, 'global_pooling': 'max', 'learning_rate': 0.001044082242527279, 'weight_decay': 2.5674559323007825e-06, 'beta_0': 0.8512807623133181, 'beta_1': 0.9958805683436126, 'epsilon': 4.8719043206201657e-05, 'balanced_loss': True, 'epochs': 62, 'early_stopping_patience': 23, 'plateau_patience': 16, 'plateau_divider': 4}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 04:14:28,934] Trial 69 finished with value: 0.9290239948258516 and parameters: {'left_stride': 256, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8476357886489198, 'batch_size': 105, 'attention_heads': 12, 'hidden_dimension': 111, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3156027380501336, 'global_pooling': 'max', 'learning_rate': 8.88417408319281e-05, 'weight_decay': 3.5053761040744865e-06, 'beta_0': 0.8448297316056927, 'beta_1': 0.9984069764492387, 'epsilon': 3.537706854524569e-07, 'balanced_loss': True, 'epochs': 91, 'early_stopping_patience': 20, 'plateau_patience': 17, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 04:30:39,195] Trial 70 finished with value: 0.8333738381114649 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8012414210956044, 'batch_size': 45, 'attention_heads': 9, 'hidden_dimension': 161, 'number_of_hidden_layers': 4, 'dropout_rate': 0.48291478744735505, 'global_pooling': 'max', 'learning_rate': 0.001689020224827523, 'weight_decay': 1.8700873435861667e-06, 'beta_0': 0.8601688173021595, 'beta_1': 0.9932122177532531, 'epsilon': 7.1194126739003025e-06, 'balanced_loss': True, 'epochs': 112, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 04:41:29,638] Trial 71 finished with value: 0.9230873340852127 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.8288170191066353, 'batch_size': 133, 'attention_heads': 11, 'hidden_dimension': 135, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4466152349200951, 'global_pooling': 'max', 'learning_rate': 0.000505803080667154, 'weight_decay': 4.976108146900527e-06, 'beta_0': 0.8739818111329593, 'beta_1': 0.9967011937876861, 'epsilon': 3.2513637441209666e-06, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 24, 'plateau_patience': 11, 'plateau_divider': 7}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 04:51:08,113] Trial 72 finished with value: 0.9337234227751071 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7954163390453627, 'batch_size': 122, 'attention_heads': 7, 'hidden_dimension': 139, 'number_of_hidden_layers': 1, 'dropout_rate': 0.45577135765570914, 'global_pooling': 'max', 'learning_rate': 0.00037022249562917867, 'weight_decay': 1.3111198948105613e-05, 'beta_0': 0.8562610103109543, 'beta_1': 0.9981792267562668, 'epsilon': 5.187858340794457e-06, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 21, 'plateau_patience': 12, 'plateau_divider': 5}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 05:02:14,357] Trial 73 finished with value: 0.9324261446830655 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7786944357146878, 'batch_size': 143, 'attention_heads': 5, 'hidden_dimension': 148, 'number_of_hidden_layers': 1, 'dropout_rate': 0.46362440805311955, 'global_pooling': 'max', 'learning_rate': 0.00024239657787323277, 'weight_decay': 8.385183530699785e-06, 'beta_0': 0.8460167876924016, 'beta_1': 0.9983346891465716, 'epsilon': 4.076105132161046e-06, 'balanced_loss': True, 'epochs': 133, 'early_stopping_patience': 22, 'plateau_patience': 12, 'plateau_divider': 4}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 05:11:01,346] Trial 74 finished with value: 0.3810613510115482 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7130850391714036, 'batch_size': 164, 'attention_heads': 6, 'hidden_dimension': 128, 'number_of_hidden_layers': 1, 'dropout_rate': 0.47036201302828284, 'global_pooling': 'max', 'learning_rate': 0.039348461092948, 'weight_decay': 3.70484275080743e-05, 'beta_0': 0.8423866222389603, 'beta_1': 0.9887104979039912, 'epsilon': 1.687110721520341e-05, 'balanced_loss': True, 'epochs': 107, 'early_stopping_patience': 21, 'plateau_patience': 14, 'plateau_divider': 5}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 05:22:31,110] Trial 75 finished with value: 0.9372799765213484 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8042655795428096, 'batch_size': 157, 'attention_heads': 6, 'hidden_dimension': 132, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4482538125822342, 'global_pooling': 'max', 'learning_rate': 0.000823406920828998, 'weight_decay': 2.138924047863132e-05, 'beta_0': 0.837240260630598, 'beta_1': 0.9950525270472598, 'epsilon': 2.6701598324766184e-05, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 20, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 05:31:58,016] Trial 76 finished with value: 0.9044933980987764 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.7381231992636317, 'batch_size': 158, 'attention_heads': 4, 'hidden_dimension': 119, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4319972103854902, 'global_pooling': 'sum', 'learning_rate': 0.0007968458377196425, 'weight_decay': 1.906202428569185e-05, 'beta_0': 0.8356387511780061, 'beta_1': 0.9943679086805135, 'epsilon': 5.43917942468032e-07, 'balanced_loss': True, 'epochs': 93, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 6}. Best is trial 44 with value: 0.9468804852845734.
[I 2025-03-28 05:45:55,995] Trial 77 finished with value: 0.928616148396991 and parameters: {'left_stride': 32, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8157006385707081, 'batch_size': 172, 'attention_heads': 11, 'hidden_dimension': 93, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5131603446318903, 'global_pooling': 'max', 'learning_rate': 0.00011788676638589178, 'weight_decay': 1.1587688931030667e-05, 'beta_0': 0.8533059002433769, 'beta_1': 0.9950860542004324, 'epsilon': 2.92221795779959e-05, 'balanced_loss': False, 'epochs': 87, 'early_stopping_patience': 12, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 44 with value: 0.9468804852845734.
