[I 2025-03-22 05:42:53,311] A new study created in RDB with name: IMDb-top_1000-GATv2-google-bert-bert-base-uncased-Grouped-No_Aggregation-Random_Attentions-0.0-0.0
Token indices sequence length is longer than the specified maximum sequence length for this model (1147 > 512). Running this sequence through the model will result in indexing errors
[I 2025-03-22 05:57:09,751] Trial 0 finished with value: 0.8484848484848485 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.9304211818735242, 'batch_size': 41, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.8484848484848485.
[I 2025-03-22 07:00:11,214] Trial 8 finished with value: 0.5818181818181818 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.9726018724589289, 'batch_size': 63, 'attention_heads': 10, 'hidden_dimension': 104, 'number_of_hidden_layers': 3, 'dropout_rate': 0.38124967537862225, 'global_pooling': 'mean', 'learning_rate': 0.07089141723796885, 'weight_decay': 0.0003220626495993124, 'beta_0': 0.8683420313684149, 'beta_1': 0.9877260389162159, 'epsilon': 4.933751600448336e-08, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 21, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 07:08:12,330] Trial 9 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.9491566713529321, 'batch_size': 39, 'attention_heads': 6, 'hidden_dimension': 129, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48475502941566495, 'global_pooling': 'mean', 'learning_rate': 0.003187422711813414, 'weight_decay': 3.2315343430749745e-05, 'beta_0': 0.8849150937783302, 'beta_1': 0.9924741264147013, 'epsilon': 4.484744524732786e-08, 'balanced_loss': False, 'epochs': 54, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 07:17:29,430] Trial 10 finished with value: 0.7757575757575758 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9983501014500715, 'batch_size': 17, 'attention_heads': 4, 'hidden_dimension': 48, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5215216634175063, 'global_pooling': 'sum', 'learning_rate': 0.0002656836893415814, 'weight_decay': 8.178412772916804e-06, 'beta_0': 0.8049297522472849, 'beta_1': 0.9840036011509948, 'epsilon': 1.3261882354835817e-05, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 10, 'plateau_patience': 10, 'plateau_divider': 10}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 07:28:38,856] Trial 11 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9033582526345979, 'batch_size': 27, 'attention_heads': 6, 'hidden_dimension': 160, 'number_of_hidden_layers': 2, 'dropout_rate': 0.469311003804919, 'global_pooling': 'mean', 'learning_rate': 0.0007286336974496739, 'weight_decay': 2.1307966475501532e-05, 'beta_0': 0.8994794194881102, 'beta_1': 0.9951767732392878, 'epsilon': 1.0235444026512605e-06, 'balanced_loss': False, 'epochs': 170, 'early_stopping_patience': 19, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 07:38:44,311] Trial 12 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.9579508092861119, 'batch_size': 54, 'attention_heads': 7, 'hidden_dimension': 111, 'number_of_hidden_layers': 2, 'dropout_rate': 0.495117409851315, 'global_pooling': 'mean', 'learning_rate': 0.00801655907017214, 'weight_decay': 1.0332855569626058e-06, 'beta_0': 0.816654304338496, 'beta_1': 0.9946444806839707, 'epsilon': 3.3853157217042073e-06, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 07:47:51,750] Trial 13 finished with value: 0.8787878787878788 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9765327879246477, 'batch_size': 47, 'attention_heads': 8, 'hidden_dimension': 177, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4070083166608414, 'global_pooling': 'mean', 'learning_rate': 5.410300946087553e-05, 'weight_decay': 2.5588145013406515e-05, 'beta_0': 0.885760353643568, 'beta_1': 0.9924236286763295, 'epsilon': 3.4567500812918365e-07, 'balanced_loss': False, 'epochs': 88, 'early_stopping_patience': 15, 'plateau_patience': 18, 'plateau_divider': 7}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 07:56:56,242] Trial 14 finished with value: 0.8848484848484849 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9457936247190145, 'batch_size': 29, 'attention_heads': 4, 'hidden_dimension': 130, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4201224171462952, 'global_pooling': 'mean', 'learning_rate': 0.0008524497644982633, 'weight_decay': 9.08581703614988e-06, 'beta_0': 0.8527856485493529, 'beta_1': 0.998881893098348, 'epsilon': 1.0060069412640557e-08, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 20, 'plateau_patience': 10, 'plateau_divider': 8}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 08:04:35,631] Trial 15 finished with value: 0.8242424242424242 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.9850453352828364, 'batch_size': 35, 'attention_heads': 5, 'hidden_dimension': 44, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5027804479183696, 'global_pooling': 'sum', 'learning_rate': 0.017933697099232038, 'weight_decay': 6.587230695388096e-05, 'beta_0': 0.8200854661792297, 'beta_1': 0.9859829364250412, 'epsilon': 9.935138101942618e-05, 'balanced_loss': False, 'epochs': 175, 'early_stopping_patience': 12, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 2 with value: 0.9030303030303031.
[I 2025-03-22 08:12:36,488] Trial 16 finished with value: 0.9090909090909091 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9591072020222706, 'batch_size': 20, 'attention_heads': 8, 'hidden_dimension': 69, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5988201808801508, 'global_pooling': 'mean', 'learning_rate': 0.0020956484495154738, 'weight_decay': 1.131972459279219e-05, 'beta_0': 0.8920979459285414, 'beta_1': 0.9927710699705646, 'epsilon': 2.514825705048361e-07, 'balanced_loss': False, 'epochs': 81, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 16 with value: 0.9090909090909091.
[I 2025-03-22 08:21:55,939] Trial 17 finished with value: 0.8787878787878788 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9634143326026147, 'batch_size': 19, 'attention_heads': 8, 'hidden_dimension': 73, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5708887614719659, 'global_pooling': 'mean', 'learning_rate': 4.5635710191635446e-05, 'weight_decay': 4.8646513923892405e-06, 'beta_0': 0.8983389870168317, 'beta_1': 0.9828195754484532, 'epsilon': 2.7494376052367026e-07, 'balanced_loss': False, 'epochs': 77, 'early_stopping_patience': 16, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 16 with value: 0.9090909090909091.
[I 2025-03-22 08:30:18,550] Trial 18 finished with value: 0.896969696969697 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.984383187969552, 'batch_size': 25, 'attention_heads': 8, 'hidden_dimension': 73, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5320287309575688, 'global_pooling': 'mean', 'learning_rate': 0.0005383558299492988, 'weight_decay': 1.0795621131783793e-06, 'beta_0': 0.8597617053038733, 'beta_1': 0.9878739306278076, 'epsilon': 2.1603814190028653e-05, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 12, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 16 with value: 0.9090909090909091.
CUDA out of memory. Tried to allocate 2.20 GiB. GPU 0 has a total capacity of 44.56 GiB of which 966.69 MiB is free. Including non-PyTorch memory, this process has 43.61 GiB memory in use. Of the allocated memory 41.35 GiB is allocated by PyTorch, and 1.11 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)
[I 2025-03-22 08:38:48,975] Trial 19 finished with value: -1.0 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9146197021409292, 'batch_size': 21, 'attention_heads': 12, 'hidden_dimension': 177, 'number_of_hidden_layers': 3, 'dropout_rate': 0.598208225784049, 'global_pooling': 'sum', 'learning_rate': 0.0014979428687875262, 'weight_decay': 2.4680532122378556e-06, 'beta_0': 0.8425289951461267, 'beta_1': 0.981977625673503, 'epsilon': 2.5379674370159696e-06, 'balanced_loss': False, 'epochs': 173, 'early_stopping_patience': 17, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 16 with value: 0.9090909090909091.
[I 2025-03-22 08:49:14,403] Trial 20 finished with value: 0.9030303030303031 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9867082679328626, 'batch_size': 49, 'attention_heads': 10, 'hidden_dimension': 255, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4238987430369126, 'global_pooling': 'mean', 'learning_rate': 0.00033364198302401936, 'weight_decay': 1.2046699713923334e-05, 'beta_0': 0.8128914350449274, 'beta_1': 0.9949715207011169, 'epsilon': 5.773121235763976e-07, 'balanced_loss': False, 'epochs': 101, 'early_stopping_patience': 14, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 16 with value: 0.9090909090909091.
[I 2025-03-22 08:59:37,919] Trial 21 finished with value: 0.9090909090909091 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9843278999628386, 'batch_size': 50, 'attention_heads': 10, 'hidden_dimension': 253, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4252274943520279, 'global_pooling': 'mean', 'learning_rate': 0.00034033842204720695, 'weight_decay': 1.2611835483250852e-05, 'beta_0': 0.8137716230794214, 'beta_1': 0.9954293915460243, 'epsilon': 6.059032177078531e-07, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 14, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 16 with value: 0.9090909090909091.
[I 2025-03-22 09:11:17,169] Trial 22 finished with value: 0.8848484848484849 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9674193748215242, 'batch_size': 52, 'attention_heads': 9, 'hidden_dimension': 254, 'number_of_hidden_layers': 2, 'dropout_rate': 0.38701708412668023, 'global_pooling': 'mean', 'learning_rate': 0.00012038756717414279, 'weight_decay': 1.4918104551105919e-05, 'beta_0': 0.8236917349910223, 'beta_1': 0.9930616248957408, 'epsilon': 1.3035986621300634e-07, 'balanced_loss': False, 'epochs': 76, 'early_stopping_patience': 12, 'plateau_patience': 12, 'plateau_divider': 8}. Best is trial 16 with value: 0.9090909090909091.
[I 2025-03-22 09:23:00,364] Trial 23 finished with value: 0.9212121212121213 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9793175867070616, 'batch_size': 33, 'attention_heads': 12, 'hidden_dimension': 184, 'number_of_hidden_layers': 3, 'dropout_rate': 0.43729236582964387, 'global_pooling': 'mean', 'learning_rate': 0.0008742943278078797, 'weight_decay': 4.703383215309873e-05, 'beta_0': 0.8088106574038376, 'beta_1': 0.9970523974163934, 'epsilon': 7.147480141598599e-07, 'balanced_loss': False, 'epochs': 85, 'early_stopping_patience': 15, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 23 with value: 0.9212121212121213.
[I 2025-03-22 09:32:33,746] Trial 24 finished with value: 0.9272727272727272 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9788047061646313, 'batch_size': 23, 'attention_heads': 12, 'hidden_dimension': 80, 'number_of_hidden_layers': 2, 'dropout_rate': 0.44003573254946626, 'global_pooling': 'mean', 'learning_rate': 0.0014052653207299853, 'weight_decay': 4.947640184237049e-05, 'beta_0': 0.8273279949512944, 'beta_1': 0.9976118436081384, 'epsilon': 6.215785591576229e-07, 'balanced_loss': False, 'epochs': 75, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 09:42:58,195] Trial 25 finished with value: 0.8909090909090909 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9580763278758223, 'batch_size': 23, 'attention_heads': 13, 'hidden_dimension': 71, 'number_of_hidden_layers': 2, 'dropout_rate': 0.45156661035299694, 'global_pooling': 'mean', 'learning_rate': 0.0015183278727447826, 'weight_decay': 4.3019557977177885e-05, 'beta_0': 0.8277610594056131, 'beta_1': 0.9985385113354088, 'epsilon': 5.512626835715043e-07, 'balanced_loss': False, 'epochs': 75, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 09:51:45,568] Trial 26 finished with value: 0.8848484848484849 and parameters: {'left_stride': 128, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.964880139986878, 'batch_size': 16, 'attention_heads': 16, 'hidden_dimension': 89, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3941076089872955, 'global_pooling': 'mean', 'learning_rate': 0.00566271888835044, 'weight_decay': 7.11298170286615e-05, 'beta_0': 0.8423494872089309, 'beta_1': 0.9969873388992022, 'epsilon': 1.6552468102469048e-07, 'balanced_loss': True, 'epochs': 69, 'early_stopping_patience': 21, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:02:18,970] Trial 27 finished with value: 0.696969696969697 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9751774490998809, 'batch_size': 32, 'attention_heads': 12, 'hidden_dimension': 134, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4367957007075726, 'global_pooling': 'mean', 'learning_rate': 0.011324771612652166, 'weight_decay': 0.0001879376038435542, 'beta_0': 0.8070149873002131, 'beta_1': 0.9976648210399258, 'epsilon': 1.3106293313152987e-06, 'balanced_loss': False, 'epochs': 89, 'early_stopping_patience': 18, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:10:44,328] Trial 28 finished with value: 0.6606060606060606 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.951992566344573, 'batch_size': 23, 'attention_heads': 11, 'hidden_dimension': 64, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3683706842686773, 'global_pooling': 'max', 'learning_rate': 0.023363950832488142, 'weight_decay': 6.518023044849284e-05, 'beta_0': 0.8248680998544478, 'beta_1': 0.9966545061402519, 'epsilon': 1.1094511710672603e-07, 'balanced_loss': False, 'epochs': 51, 'early_stopping_patience': 16, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:21:46,503] Trial 29 finished with value: 0.8909090909090909 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9789932625596861, 'batch_size': 34, 'attention_heads': 13, 'hidden_dimension': 89, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5214494292900083, 'global_pooling': 'sum', 'learning_rate': 0.0016552861526525854, 'weight_decay': 3.47798886442711e-05, 'beta_0': 0.8473889813890951, 'beta_1': 0.993585099407612, 'epsilon': 2.360607474649904e-08, 'balanced_loss': True, 'epochs': 66, 'early_stopping_patience': 15, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:29:48,894] Trial 30 finished with value: 0.8121212121212121 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9948752669581575, 'batch_size': 26, 'attention_heads': 9, 'hidden_dimension': 34, 'number_of_hidden_layers': 4, 'dropout_rate': 0.4799764907116122, 'global_pooling': 'max', 'learning_rate': 0.005418163895411367, 'weight_decay': 1.8135369066470464e-05, 'beta_0': 0.8541763877967351, 'beta_1': 0.9911189517394983, 'epsilon': 4.114628821966545e-07, 'balanced_loss': False, 'epochs': 80, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 2}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:38:36,686] Trial 31 finished with value: 0.9212121212121213 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9817662024732855, 'batch_size': 44, 'attention_heads': 10, 'hidden_dimension': 113, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4356240051340402, 'global_pooling': 'mean', 'learning_rate': 0.0010699053730804076, 'weight_decay': 4.6630680674824486e-06, 'beta_0': 0.8154191528694704, 'beta_1': 0.9958605198478061, 'epsilon': 5.860801793699991e-07, 'balanced_loss': False, 'epochs': 99, 'early_stopping_patience': 15, 'plateau_patience': 16, 'plateau_divider': 10}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:47:01,300] Trial 32 finished with value: 0.8606060606060606 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9930188035272798, 'batch_size': 44, 'attention_heads': 11, 'hidden_dimension': 114, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4378949208534299, 'global_pooling': 'mean', 'learning_rate': 0.0010246470591668605, 'weight_decay': 5.741574455245112e-06, 'beta_0': 0.8165413274935324, 'beta_1': 0.9938863425090922, 'epsilon': 2.133005382215218e-06, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 15, 'plateau_patience': 18, 'plateau_divider': 10}. Best is trial 24 with value: 0.9272727272727272.
[I 2025-03-22 10:55:57,538] Trial 33 finished with value: 0.9212121212121213 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9793703192097724, 'batch_size': 21, 'attention_heads': 13, 'hidden_dimension': 85, 'number_of_hidden_layers': 2, 'dropout_rate': 0.34735464696183427, 'global_pooling': 'mean', 'learning_rate': 0.001957174782777354, 'weight_decay': 3.188998663824742e-06, 'beta_0': 0.8014836505609164, 'beta_1': 0.9959251763536144, 'epsilon': 8.777365459875848e-07, 'balanced_loss': False, 'epochs': 62, 'early_stopping_patience': 17, 'plateau_patience': 22, 'plateau_divider': 9}. Best is trial 24 with value: 0.9272727272727272.
