[I 2024-12-09 09:37:39,426] A new study created in RDB with name: Ohsumed-GATv2-facebook-bart-large-Grouped-No_Aggregation
[I 2024-12-09 09:54:39,270] Trial 0 finished with value: 0.01296039878150097 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.01296039878150097.
[I 2024-12-09 11:28:32,294] Trial 8 finished with value: 0.022157662915851615 and parameters: {'left_stride': 256, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.9452110058311951, 'batch_size': 126, 'attention_heads': 10, 'hidden_dimension': 104, 'number_of_hidden_layers': 3, 'dropout_rate': 0.38124967537862225, 'global_pooling': 'mean', 'learning_rate': 0.07089141723796885, 'weight_decay': 0.0003220626495993124, 'beta_0': 0.8683420313684149, 'beta_1': 0.9877260389162159, 'epsilon': 4.933751600448336e-08, 'balanced_loss': False, 'epochs': 132, 'early_stopping_patience': 21, 'plateau_patience': 20, 'plateau_divider': 4}. Best is trial 1 with value: 0.5763810355555156.
[I 2024-12-09 11:40:43,667] Trial 9 finished with value: 0.6234819589011724 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8983182588646154, 'batch_size': 77, 'attention_heads': 6, 'hidden_dimension': 129, 'number_of_hidden_layers': 1, 'dropout_rate': 0.48475502941566495, 'global_pooling': 'mean', 'learning_rate': 0.003187422711813414, 'weight_decay': 3.2315343430749745e-05, 'beta_0': 0.8849150937783302, 'beta_1': 0.9924741264147013, 'epsilon': 4.484744524732786e-08, 'balanced_loss': False, 'epochs': 54, 'early_stopping_patience': 19, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 11:56:32,143] Trial 10 finished with value: 0.45451072187402064 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.80942550238534, 'batch_size': 35, 'attention_heads': 7, 'hidden_dimension': 38, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5215216634175063, 'global_pooling': 'sum', 'learning_rate': 3.669591461834728e-05, 'weight_decay': 1.61082897385271e-05, 'beta_0': 0.8991067401494276, 'beta_1': 0.9956078490330983, 'epsilon': 3.326182875246256e-07, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 19, 'plateau_patience': 10, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 12:09:42,464] Trial 11 finished with value: 0.5522248127921964 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9931292581426404, 'batch_size': 106, 'attention_heads': 9, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3965390541849626, 'global_pooling': 'max', 'learning_rate': 0.00012386356736714718, 'weight_decay': 2.3629022854462724e-05, 'beta_0': 0.8994794194881102, 'beta_1': 0.985128699925124, 'epsilon': 1.5282726063969226e-06, 'balanced_loss': False, 'epochs': 52, 'early_stopping_patience': 19, 'plateau_patience': 22, 'plateau_divider': 2}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 12:21:24,076] Trial 12 finished with value: 0.5825127164981273 and parameters: {'left_stride': 64, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9159074142327184, 'batch_size': 58, 'attention_heads': 4, 'hidden_dimension': 145, 'number_of_hidden_layers': 0, 'dropout_rate': 0.495117409851315, 'global_pooling': 'mean', 'learning_rate': 0.001088850075381897, 'weight_decay': 9.852540188880756e-05, 'beta_0': 0.8247827707396055, 'beta_1': 0.9936937006888107, 'epsilon': 1.5709224758814656e-05, 'balanced_loss': False, 'epochs': 82, 'early_stopping_patience': 25, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 12:33:30,187] Trial 13 finished with value: 0.6069691810113969 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9078491630551373, 'batch_size': 55, 'attention_heads': 4, 'hidden_dimension': 139, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4958438629817469, 'global_pooling': 'mean', 'learning_rate': 0.009023226244090937, 'weight_decay': 5.498014365417776e-05, 'beta_0': 0.8179342302355455, 'beta_1': 0.9941420202127368, 'epsilon': 5.097670010864778e-05, 'balanced_loss': False, 'epochs': 94, 'early_stopping_patience': 22, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 12:46:26,966] Trial 14 finished with value: 0.08262491597867515 and parameters: {'left_stride': 0, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8992548343963622, 'batch_size': 40, 'attention_heads': 7, 'hidden_dimension': 103, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41296792626684775, 'global_pooling': 'mean', 'learning_rate': 0.010429574658191188, 'weight_decay': 9.08581703614988e-06, 'beta_0': 0.8505013175968061, 'beta_1': 0.998881893098348, 'epsilon': 1.0060069412640557e-08, 'balanced_loss': False, 'epochs': 106, 'early_stopping_patience': 21, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 12:58:53,492] Trial 15 finished with value: 0.03879741319118518 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8968025868693899, 'batch_size': 55, 'attention_heads': 4, 'hidden_dimension': 166, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5101867334009248, 'global_pooling': 'mean', 'learning_rate': 0.014527716281019162, 'weight_decay': 4.814431922479868e-05, 'beta_0': 0.8168790178021367, 'beta_1': 0.9927403931591644, 'epsilon': 9.935138101942618e-05, 'balanced_loss': False, 'epochs': 80, 'early_stopping_patience': 17, 'plateau_patience': 19, 'plateau_divider': 10}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 13:13:30,041] Trial 16 finished with value: 0.5621996117743105 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9503828557488025, 'batch_size': 47, 'attention_heads': 7, 'hidden_dimension': 69, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5991866382431057, 'global_pooling': 'sum', 'learning_rate': 0.004480027107388007, 'weight_decay': 5.108721527149817e-05, 'beta_0': 0.8841075332424876, 'beta_1': 0.993953507891217, 'epsilon': 4.070054810448134e-07, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 22, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 13:26:09,070] Trial 17 finished with value: 0.19538698077926567 and parameters: {'left_stride': 128, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'min', 'threshold': 0.8295553071662841, 'batch_size': 66, 'attention_heads': 5, 'hidden_dimension': 127, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4352482446857479, 'global_pooling': 'mean', 'learning_rate': 0.031823611700201815, 'weight_decay': 1.107250505449194e-05, 'beta_0': 0.8597347379386825, 'beta_1': 0.99660496402926, 'epsilon': 7.061956737193936e-06, 'balanced_loss': False, 'epochs': 72, 'early_stopping_patience': 19, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 13:40:14,049] Trial 18 finished with value: 0.6155347688201313 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.9242928039468726, 'batch_size': 93, 'attention_heads': 8, 'hidden_dimension': 177, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4752841441195806, 'global_pooling': 'mean', 'learning_rate': 0.0008680732829295994, 'weight_decay': 5.553922939789718e-06, 'beta_0': 0.8851331768910198, 'beta_1': 0.9872188011068413, 'epsilon': 3.068137980783489e-05, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 13:53:58,314] Trial 19 finished with value: 0.6201057711587293 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.927907677943145, 'batch_size': 93, 'attention_heads': 8, 'hidden_dimension': 171, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4743152080651104, 'global_pooling': 'mean', 'learning_rate': 0.0008649769134734023, 'weight_decay': 5.2396085238054854e-06, 'beta_0': 0.8841592485817894, 'beta_1': 0.9874976134514227, 'epsilon': 1.3361744512844415e-07, 'balanced_loss': True, 'epochs': 171, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 14:09:15,424] Trial 20 finished with value: 0.540180857685029 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9670712528017641, 'batch_size': 92, 'attention_heads': 11, 'hidden_dimension': 126, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5447604021621864, 'global_pooling': 'sum', 'learning_rate': 0.001888668911580101, 'weight_decay': 3.0996934053642795e-06, 'beta_0': 0.8756721266025576, 'beta_1': 0.9831408376405233, 'epsilon': 1.3516692144881816e-07, 'balanced_loss': True, 'epochs': 170, 'early_stopping_patience': 16, 'plateau_patience': 21, 'plateau_divider': 6}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 14:22:42,703] Trial 21 finished with value: 0.6158062690807524 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9329494107244489, 'batch_size': 96, 'attention_heads': 8, 'hidden_dimension': 172, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4733301560938517, 'global_pooling': 'mean', 'learning_rate': 0.0005626011089242127, 'weight_decay': 6.312716103994202e-06, 'beta_0': 0.8882003374752849, 'beta_1': 0.987143776668423, 'epsilon': 2.6588660073128442e-08, 'balanced_loss': True, 'epochs': 113, 'early_stopping_patience': 24, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 14:36:32,325] Trial 22 finished with value: 0.608436454853322 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9346211619290448, 'batch_size': 104, 'attention_heads': 8, 'hidden_dimension': 167, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4320713001182768, 'global_pooling': 'mean', 'learning_rate': 0.0003747985914254481, 'weight_decay': 6.990758758607255e-06, 'beta_0': 0.8904403155978421, 'beta_1': 0.9875391941790361, 'epsilon': 2.5781392361930746e-08, 'balanced_loss': True, 'epochs': 165, 'early_stopping_patience': 23, 'plateau_patience': 23, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 14:48:57,362] Trial 23 finished with value: 0.5744451861548482 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8838827213236249, 'batch_size': 102, 'attention_heads': 6, 'hidden_dimension': 181, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4786734514656886, 'global_pooling': 'mean', 'learning_rate': 0.0009548897497377072, 'weight_decay': 1.9555595885782315e-05, 'beta_0': 0.8909251002502053, 'beta_1': 0.9855020068163126, 'epsilon': 1.0248949118423269e-07, 'balanced_loss': True, 'epochs': 121, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 5}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 15:03:19,534] Trial 24 finished with value: 0.599035765726407 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9605912674060332, 'batch_size': 83, 'attention_heads': 9, 'hidden_dimension': 120, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5324643111757332, 'global_pooling': 'mean', 'learning_rate': 0.00017277953756915127, 'weight_decay': 2.1127935681815673e-06, 'beta_0': 0.8743011062669539, 'beta_1': 0.9904600633944991, 'epsilon': 3.341410545910356e-08, 'balanced_loss': True, 'epochs': 172, 'early_stopping_patience': 24, 'plateau_patience': 21, 'plateau_divider': 5}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 15:17:42,808] Trial 25 finished with value: 0.5807751003733365 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.927765744512467, 'batch_size': 88, 'attention_heads': 8, 'hidden_dimension': 156, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4500835143581174, 'global_pooling': 'mean', 'learning_rate': 0.0031362273140961463, 'weight_decay': 1.2727135546699677e-05, 'beta_0': 0.8579268100817719, 'beta_1': 0.9918908400900888, 'epsilon': 4.778231245834107e-07, 'balanced_loss': True, 'epochs': 145, 'early_stopping_patience': 21, 'plateau_patience': 19, 'plateau_divider': 6}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 15:33:44,696] Trial 26 finished with value: 0.5644737292775851 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8999028487581728, 'batch_size': 68, 'attention_heads': 6, 'hidden_dimension': 87, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4255480348515873, 'global_pooling': 'mean', 'learning_rate': 5.130983489215288e-05, 'weight_decay': 2.7583947832116132e-05, 'beta_0': 0.8883481177261099, 'beta_1': 0.988461736756743, 'epsilon': 2.18302218004494e-08, 'balanced_loss': True, 'epochs': 125, 'early_stopping_patience': 24, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 15:47:22,179] Trial 27 finished with value: 0.6195194716550498 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8864750881906996, 'batch_size': 102, 'attention_heads': 10, 'hidden_dimension': 69, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5062551777345428, 'global_pooling': 'mean', 'learning_rate': 0.00042480434545073164, 'weight_decay': 1.1467121552883608e-06, 'beta_0': 0.8704503941401376, 'beta_1': 0.9862882889837358, 'epsilon': 1.5744765742072237e-07, 'balanced_loss': True, 'epochs': 117, 'early_stopping_patience': 17, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 16:00:13,561] Trial 28 finished with value: 0.6157100326005861 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8886990597160734, 'batch_size': 112, 'attention_heads': 12, 'hidden_dimension': 49, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5010972905131559, 'global_pooling': 'mean', 'learning_rate': 0.0014509369141025151, 'weight_decay': 1.029904476432445e-06, 'beta_0': 0.8674269607192882, 'beta_1': 0.9827553095379385, 'epsilon': 7.230435455975362e-07, 'balanced_loss': True, 'epochs': 158, 'early_stopping_patience': 17, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 16:15:52,141] Trial 29 finished with value: 0.5188222325598919 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8587471223658919, 'batch_size': 84, 'attention_heads': 9, 'hidden_dimension': 74, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5489554196969941, 'global_pooling': 'sum', 'learning_rate': 0.0003111324042532628, 'weight_decay': 3.6028731808666697e-06, 'beta_0': 0.8788038032519531, 'beta_1': 0.9906922403454645, 'epsilon': 1.7226206995041234e-07, 'balanced_loss': True, 'epochs': 181, 'early_stopping_patience': 15, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 16:30:34,727] Trial 30 finished with value: 0.005731355229682988 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.8614675655129657, 'batch_size': 100, 'attention_heads': 10, 'hidden_dimension': 61, 'number_of_hidden_layers': 4, 'dropout_rate': 0.5778693289456123, 'global_pooling': 'max', 'learning_rate': 0.006834007841448364, 'weight_decay': 1.7715353916382354e-06, 'beta_0': 0.8488510974464852, 'beta_1': 0.9888140165222831, 'epsilon': 8.454703886396109e-08, 'balanced_loss': True, 'epochs': 62, 'early_stopping_patience': 18, 'plateau_patience': 25, 'plateau_divider': 7}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 16:43:24,041] Trial 31 finished with value: 0.6106967220329783 and parameters: {'left_stride': 0, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9337875406776422, 'batch_size': 97, 'attention_heads': 8, 'hidden_dimension': 85, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4726352287900924, 'global_pooling': 'mean', 'learning_rate': 0.000673221902391211, 'weight_decay': 4.973309584173274e-06, 'beta_0': 0.882253531541955, 'beta_1': 0.9861501447574792, 'epsilon': 1.4215143155595838e-08, 'balanced_loss': True, 'epochs': 119, 'early_stopping_patience': 18, 'plateau_patience': 23, 'plateau_divider': 6}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 16:56:46,614] Trial 32 finished with value: 0.5471339040817128 and parameters: {'left_stride': 0, 'right_stride': 128, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.9135768724294027, 'batch_size': 110, 'attention_heads': 10, 'hidden_dimension': 116, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5174706047722821, 'global_pooling': 'mean', 'learning_rate': 0.0005002288399029031, 'weight_decay': 7.527277531464797e-06, 'beta_0': 0.894041625872459, 'beta_1': 0.9836609809806325, 'epsilon': 6.44718848967468e-08, 'balanced_loss': True, 'epochs': 92, 'early_stopping_patience': 24, 'plateau_patience': 20, 'plateau_divider': 5}. Best is trial 9 with value: 0.6234819589011724.
[I 2024-12-09 17:18:15,960] Trial 33 finished with value: 0.6095066137909508 and parameters: {'left_stride': 0, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8838625291070686, 'batch_size': 88, 'attention_heads': 11, 'hidden_dimension': 178, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4574540372563504, 'global_pooling': 'mean', 'learning_rate': 8.447449355480468e-05, 'weight_decay': 2.7952369915678775e-06, 'beta_0': 0.8720096424032682, 'beta_1': 0.9865435263583658, 'epsilon': 2.16176760008742e-07, 'balanced_loss': True, 'epochs': 68, 'early_stopping_patience': 20, 'plateau_patience': 24, 'plateau_divider': 8}. Best is trial 9 with value: 0.6234819589011724.
