[I 2024-11-28 06:11:15,751] A new study created in RDB with name: Ohsumed-GATv2-google-bert-bert-base-uncased-Grouped-Global_Aggregation
Token indices sequence length is longer than the specified maximum sequence length for this model (611 > 512). Running this sequence through the model will result in indexing errors
[I 2024-11-28 06:24:14,992] Trial 0 finished with value: 0.012976929902395741 and parameters: {'left_stride': 32, 'right_stride': 64, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'min', 'threshold': 0.860845406169478, 'batch_size': 82, 'attention_heads': 9, 'hidden_dimension': 97, 'number_of_hidden_layers': 3, 'dropout_rate': 0.34184815819561254, 'global_pooling': 'max', 'learning_rate': 0.013826232179369865, 'weight_decay': 3.972110727381911e-06, 'beta_0': 0.849951952030185, 'beta_1': 0.9912118037965686, 'epsilon': 1.5339162591163588e-08, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 9}. Best is trial 0 with value: 0.012976929902395741.
[I 2024-11-28 08:02:46,135] Trial 10 finished with value: 0.19984021193615104 and parameters: {'left_stride': 64, 'right_stride': 0, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9967650044870775, 'batch_size': 35, 'attention_heads': 9, 'hidden_dimension': 48, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3977762266143904, 'global_pooling': 'sum', 'learning_rate': 4.519442811197253e-05, 'weight_decay': 1.391414427795109e-05, 'beta_0': 0.8215105131549126, 'beta_1': 0.9849479143747095, 'epsilon': 5.948652419846486e-07, 'balanced_loss': True, 'epochs': 91, 'early_stopping_patience': 25, 'plateau_patience': 10, 'plateau_divider': 2}. Best is trial 1 with value: 0.5620218960900847.
[I 2024-11-28 08:17:11,163] Trial 11 finished with value: 0.5583264714988847 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8067168411280451, 'batch_size': 106, 'attention_heads': 4, 'hidden_dimension': 252, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5093183654188389, 'global_pooling': 'max', 'learning_rate': 0.00012386356736714718, 'weight_decay': 2.511405901881224e-05, 'beta_0': 0.8994794194881102, 'beta_1': 0.9951767732392878, 'epsilon': 1.5282726063969226e-06, 'balanced_loss': False, 'epochs': 52, 'early_stopping_patience': 20, 'plateau_patience': 22, 'plateau_divider': 7}. Best is trial 1 with value: 0.5620218960900847.
[I 2024-11-28 08:30:48,201] Trial 12 finished with value: 0.5713651104537257 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8137059665546146, 'batch_size': 106, 'attention_heads': 4, 'hidden_dimension': 250, 'number_of_hidden_layers': 0, 'dropout_rate': 0.513663632952387, 'global_pooling': 'max', 'learning_rate': 0.00011292643020568445, 'weight_decay': 2.16270035595765e-05, 'beta_0': 0.8489397463775049, 'beta_1': 0.9986611516981762, 'epsilon': 3.1914768556465596e-06, 'balanced_loss': False, 'epochs': 93, 'early_stopping_patience': 20, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 12 with value: 0.5713651104537257.
[I 2024-11-28 08:54:43,761] Trial 13 finished with value: 0.5371670380712665 and parameters: {'left_stride': 0, 'right_stride': 64, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8021700833161449, 'batch_size': 109, 'attention_heads': 11, 'hidden_dimension': 256, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4062348581917541, 'global_pooling': 'max', 'learning_rate': 3.665353273474652e-05, 'weight_decay': 8.20932575651263e-06, 'beta_0': 0.8528428561096459, 'beta_1': 0.9855151048251092, 'epsilon': 1.883767727449406e-05, 'balanced_loss': False, 'epochs': 92, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 9}. Best is trial 12 with value: 0.5713651104537257.
[I 2024-11-28 09:10:33,769] Trial 14 finished with value: 0.5916898090309722 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8339146100622565, 'batch_size': 104, 'attention_heads': 8, 'hidden_dimension': 166, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5316869446562313, 'global_pooling': 'max', 'learning_rate': 0.0004536293890148427, 'weight_decay': 7.698411049470215e-05, 'beta_0': 0.8369890038352965, 'beta_1': 0.998881893098348, 'epsilon': 8.449946744593378e-07, 'balanced_loss': False, 'epochs': 89, 'early_stopping_patience': 18, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 14 with value: 0.5916898090309722.
[I 2024-11-28 09:24:53,647] Trial 15 finished with value: 0.605164997599861 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8272163859977769, 'batch_size': 98, 'attention_heads': 7, 'hidden_dimension': 161, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5303921550345196, 'global_pooling': 'max', 'learning_rate': 0.0005567397883504541, 'weight_decay': 5.404734934449139e-05, 'beta_0': 0.8431994989904397, 'beta_1': 0.9989040402639238, 'epsilon': 3.555047907956901e-07, 'balanced_loss': False, 'epochs': 101, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 15 with value: 0.605164997599861.
[I 2024-11-28 09:38:36,319] Trial 16 finished with value: 0.46759487100030034 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.8414580125011134, 'batch_size': 94, 'attention_heads': 7, 'hidden_dimension': 164, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5996656567806855, 'global_pooling': 'sum', 'learning_rate': 0.0007560231743620299, 'weight_decay': 5.108721527149817e-05, 'beta_0': 0.827085177265844, 'beta_1': 0.9938642056040813, 'epsilon': 3.0551483517330353e-07, 'balanced_loss': False, 'epochs': 108, 'early_stopping_patience': 17, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 15 with value: 0.605164997599861.
[I 2024-11-28 09:49:52,723] Trial 17 finished with value: 0.035196687370600416 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8295553071662841, 'batch_size': 94, 'attention_heads': 8, 'hidden_dimension': 127, 'number_of_hidden_layers': 2, 'dropout_rate': 0.533906646308878, 'global_pooling': 'max', 'learning_rate': 0.009979551708709124, 'weight_decay': 8.263686044325622e-05, 'beta_0': 0.815499863227512, 'beta_1': 0.9977576555376075, 'epsilon': 2.7494376052367026e-07, 'balanced_loss': False, 'epochs': 112, 'early_stopping_patience': 16, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 15 with value: 0.605164997599861.
[I 2024-11-28 10:01:51,881] Trial 18 finished with value: 0.6145935789013531 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8943668791475794, 'batch_size': 53, 'attention_heads': 7, 'hidden_dimension': 174, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4362665054703549, 'global_pooling': 'max', 'learning_rate': 0.0004021693627008131, 'weight_decay': 0.0002001158578601392, 'beta_0': 0.8401818933758257, 'beta_1': 0.9951437599499263, 'epsilon': 6.314000558306838e-07, 'balanced_loss': True, 'epochs': 75, 'early_stopping_patience': 18, 'plateau_patience': 14, 'plateau_divider': 10}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 10:12:43,147] Trial 19 finished with value: 0.5539709347274862 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8955092340810901, 'batch_size': 48, 'attention_heads': 7, 'hidden_dimension': 76, 'number_of_hidden_layers': 4, 'dropout_rate': 0.42756393786717517, 'global_pooling': 'max', 'learning_rate': 0.0014012824951738128, 'weight_decay': 0.00027292629182769465, 'beta_0': 0.8599976400124348, 'beta_1': 0.9954634649839155, 'epsilon': 1.1608640886062668e-08, 'balanced_loss': True, 'epochs': 80, 'early_stopping_patience': 15, 'plateau_patience': 13, 'plateau_divider': 8}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 10:23:23,454] Trial 20 finished with value: 0.4972446748375728 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9273416081811827, 'batch_size': 65, 'attention_heads': 6, 'hidden_dimension': 183, 'number_of_hidden_layers': 2, 'dropout_rate': 0.43440932183670633, 'global_pooling': 'sum', 'learning_rate': 0.00031119790800285263, 'weight_decay': 0.000198752263037792, 'beta_0': 0.8438461240383416, 'beta_1': 0.9960437973314337, 'epsilon': 1.6342776837033252e-07, 'balanced_loss': True, 'epochs': 73, 'early_stopping_patience': 12, 'plateau_patience': 11, 'plateau_divider': 8}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 10:38:20,491] Trial 21 finished with value: 0.6002791040158658 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8229103723983917, 'batch_size': 43, 'attention_heads': 8, 'hidden_dimension': 172, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4893463702589344, 'global_pooling': 'max', 'learning_rate': 0.0008272992094497379, 'weight_decay': 6.471108168974176e-05, 'beta_0': 0.8410534086981325, 'beta_1': 0.9989745552195882, 'epsilon': 8.352726760761405e-07, 'balanced_loss': True, 'epochs': 113, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 10:50:39,727] Trial 22 finished with value: 0.5866862810044392 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8642905901807061, 'batch_size': 36, 'attention_heads': 8, 'hidden_dimension': 140, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4914645693983008, 'global_pooling': 'max', 'learning_rate': 0.0010528839438663186, 'weight_decay': 5.034477167893201e-05, 'beta_0': 0.8436594247717317, 'beta_1': 0.9944238922785924, 'epsilon': 5.577663303998739e-07, 'balanced_loss': True, 'epochs': 115, 'early_stopping_patience': 18, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 11:02:39,868] Trial 23 finished with value: 0.016925213494352675 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8234670543321766, 'batch_size': 48, 'attention_heads': 7, 'hidden_dimension': 176, 'number_of_hidden_layers': 2, 'dropout_rate': 0.46417711574582055, 'global_pooling': 'max', 'learning_rate': 0.007588059823867543, 'weight_decay': 0.0001594128850245926, 'beta_0': 0.8573269490661451, 'beta_1': 0.997679268559366, 'epsilon': 7.3825324389821035e-06, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 17, 'plateau_patience': 12, 'plateau_divider': 9}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 11:18:44,460] Trial 24 finished with value: 0.5322551671936511 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.889912337657872, 'batch_size': 47, 'attention_heads': 9, 'hidden_dimension': 153, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5590349600700407, 'global_pooling': 'max', 'learning_rate': 0.0014052653207299853, 'weight_decay': 4.526828789959392e-05, 'beta_0': 0.8420791760342796, 'beta_1': 0.9928096965825682, 'epsilon': 1.3706909743600195e-07, 'balanced_loss': True, 'epochs': 72, 'early_stopping_patience': 19, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 11:30:29,491] Trial 25 finished with value: 0.5589458213971359 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.852908398581637, 'batch_size': 57, 'attention_heads': 5, 'hidden_dimension': 115, 'number_of_hidden_layers': 1, 'dropout_rate': 0.490556221558712, 'global_pooling': 'max', 'learning_rate': 0.00022158735067165272, 'weight_decay': 1.2727135546699677e-05, 'beta_0': 0.8247012855944147, 'beta_1': 0.9967655639298864, 'epsilon': 2.049025306600037e-06, 'balanced_loss': True, 'epochs': 102, 'early_stopping_patience': 15, 'plateau_patience': 13, 'plateau_divider': 7}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 11:49:07,572] Trial 26 finished with value: 0.5590052712345635 and parameters: {'left_stride': 32, 'right_stride': 0, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8194640287776636, 'batch_size': 41, 'attention_heads': 10, 'hidden_dimension': 170, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4295123546244946, 'global_pooling': 'max', 'learning_rate': 5.0929760385017246e-05, 'weight_decay': 7.72874251932891e-05, 'beta_0': 0.8147856067152032, 'beta_1': 0.9982881703271007, 'epsilon': 4.627674588104468e-07, 'balanced_loss': True, 'epochs': 168, 'early_stopping_patience': 19, 'plateau_patience': 18, 'plateau_divider': 9}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 12:01:29,860] Trial 27 finished with value: 0.6087066897724283 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8807458493446425, 'batch_size': 87, 'attention_heads': 5, 'hidden_dimension': 196, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5102664884571734, 'global_pooling': 'max', 'learning_rate': 0.0005709695717515402, 'weight_decay': 6.51051519143956e-06, 'beta_0': 0.8704503941401376, 'beta_1': 0.9962316435624048, 'epsilon': 9.084156781727707e-07, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 23, 'plateau_patience': 15, 'plateau_divider': 8}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 12:13:34,061] Trial 28 finished with value: 0.018179319191826637 and parameters: {'left_stride': 128, 'right_stride': 32, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.880392759614961, 'batch_size': 86, 'attention_heads': 5, 'hidden_dimension': 203, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5198842098559412, 'global_pooling': 'max', 'learning_rate': 0.022798380032267706, 'weight_decay': 5.6872898306902695e-06, 'beta_0': 0.8776208869688716, 'beta_1': 0.9934325712680393, 'epsilon': 8.408941704140722e-06, 'balanced_loss': True, 'epochs': 101, 'early_stopping_patience': 23, 'plateau_patience': 18, 'plateau_divider': 8}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 12:22:59,337] Trial 29 finished with value: 0.46219136196572086 and parameters: {'left_stride': 32, 'right_stride': 128, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'mean', 'threshold': 0.9168291407937674, 'batch_size': 86, 'attention_heads': 4, 'hidden_dimension': 82, 'number_of_hidden_layers': 1, 'dropout_rate': 0.5517243539437794, 'global_pooling': 'sum', 'learning_rate': 0.00041017806846154283, 'weight_decay': 5.126984549819564e-06, 'beta_0': 0.8725745262781742, 'beta_1': 0.9920995661788724, 'epsilon': 2.360607474649904e-08, 'balanced_loss': True, 'epochs': 123, 'early_stopping_patience': 23, 'plateau_patience': 13, 'plateau_divider': 6}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 12:43:36,610] Trial 30 finished with value: 0.18948298568289265 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.9122333988479477, 'batch_size': 68, 'attention_heads': 6, 'hidden_dimension': 233, 'number_of_hidden_layers': 3, 'dropout_rate': 0.5907045208146005, 'global_pooling': 'max', 'learning_rate': 1.4615390634862332e-05, 'weight_decay': 2.7037093377624727e-06, 'beta_0': 0.8912613544780231, 'beta_1': 0.9905785642642385, 'epsilon': 1.06619718381386e-07, 'balanced_loss': True, 'epochs': 66, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 9}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 12:56:26,327] Trial 31 finished with value: 0.5884586137227117 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8610870782758161, 'batch_size': 53, 'attention_heads': 8, 'hidden_dimension': 183, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4782531830331819, 'global_pooling': 'max', 'learning_rate': 0.0007459600685735887, 'weight_decay': 1.845672763110208e-05, 'beta_0': 0.8544194983570345, 'beta_1': 0.9966364844018268, 'epsilon': 8.52276826627731e-07, 'balanced_loss': True, 'epochs': 138, 'early_stopping_patience': 16, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 13:09:31,821] Trial 32 finished with value: 0.5829150256012559 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8508946636456948, 'batch_size': 97, 'attention_heads': 7, 'hidden_dimension': 150, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4956174342751312, 'global_pooling': 'max', 'learning_rate': 0.0016228929867682467, 'weight_decay': 3.8020252447918566e-05, 'beta_0': 0.8411021316617004, 'beta_1': 0.9989872360237613, 'epsilon': 1.2228829775834627e-06, 'balanced_loss': True, 'epochs': 120, 'early_stopping_patience': 24, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 13:24:23,359] Trial 33 finished with value: 0.6102674309888461 and parameters: {'left_stride': 128, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.8836490850010545, 'batch_size': 40, 'attention_heads': 5, 'hidden_dimension': 217, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4521399813569469, 'global_pooling': 'max', 'learning_rate': 0.00014306099671523344, 'weight_decay': 0.0004433318325205818, 'beta_0': 0.8616407487431595, 'beta_1': 0.9954226165932235, 'epsilon': 2.9859909597143264e-06, 'balanced_loss': True, 'epochs': 82, 'early_stopping_patience': 18, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 13:37:10,462] Trial 34 finished with value: 0.6017538041433113 and parameters: {'left_stride': 32, 'right_stride': 256, 'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.8845580564687705, 'batch_size': 32, 'attention_heads': 5, 'hidden_dimension': 226, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3551540332091311, 'global_pooling': 'max', 'learning_rate': 0.0001415310825830679, 'weight_decay': 0.0005051075819995629, 'beta_0': 0.8621820065332374, 'beta_1': 0.9948107611159597, 'epsilon': 3.3159734488719267e-06, 'balanced_loss': True, 'epochs': 67, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 8}. Best is trial 18 with value: 0.6145935789013531.
[I 2024-11-28 13:48:12,236] Trial 35 finished with value: 0.4357870949098334 and parameters: {'left_stride': 128, 'right_stride': 128, 'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.9373635862156069, 'batch_size': 85, 'attention_heads': 5, 'hidden_dimension': 195, 'number_of_hidden_layers': 3, 'dropout_rate': 0.4486050663795769, 'global_pooling': 'mean', 'learning_rate': 7.352973463977366e-05, 'weight_decay': 0.0008426923450423103, 'beta_0': 0.8491483243777208, 'beta_1': 0.9915069526969621, 'epsilon': 1.4224581661554828e-05, 'balanced_loss': True, 'epochs': 79, 'early_stopping_patience': 15, 'plateau_patience': 17, 'plateau_divider': 7}. Best is trial 18 with value: 0.6145935789013531.
The selected strides are greater or equal to the total chunk size.
